"GIDTR","State","State_name","County","County_name","Tract","Low_Response_Score","Mail_Return_Rate_CEN_2010","Tot_Population_ACS_12_16","Med_HHD_Inc_ACS_12_16","pct_Pop_under_5_ACS_12_16","pct_Pop_18_24_ACS_12_16","pct_Pop_65plus_ACS_12_16","pct_Prs_Blw_Pov_Lev_ACS_12_16","pct_Female_No_HB_ACS_12_16","pct_Not_HS_Grad_ACS_12_16","pct_NH_Blk_alone_ACS_12_16","pct_NH_White_alone_ACS_12_16","pct_Hispanic_ACS_12_16","pct_NH_AIAN_alone_ACS_12_16","pct_NH_Asian_alone_ACS_12_16","pct_NH_NHOPI_alone_ACS_12_16","pct_NH_SOR_alone_ACS_12_16","pct_Born_foreign_ACS_12_16","pct_ENG_VW_ACS_12_16","pct_Age5p_Spanish_ACS_12_16","pct_Age5p_Russian_ACS_12_16","pct_Age5p_Chinese_ACS_12_16","pct_Age5p_Korean_ACS_12_16","pct_Age5p_Vietnames_ACS_12_16","pct_Age5p_Tagalog_ACS_12_16","pct_Age5p_Arabic_ACS_12_16","Tot_Housing_Units_ACS_12_16","Tot_Occp_Units_ACS_12_16","pct_Renter_Occp_HU_ACS_12_16","pct_Rel_Under_6_ACS_12_16","pct_Diff_HU_1yr_Ago_ACS_12_16","pct_Vacant_Units_ACS_12_16","pct_MLT_U10p_ACS_12_16","pct_Single_Unit_ACS_12_16","pct_Crowd_Occp_U_ACS_12_16","pct_minority","pct_multiunit","pcat_all","pcat_10x1"
"09001050600","09","Connecticut","001","Fairfield County","050600",15.3,87.4,3451,"$191,518",6.06,5.45,18.31,3.01,5.23,1.2,0.55,85.05,3.65,0,6.46,0,0.7,15.04,0.95,0,0,0.83,0,0,0,0,1462,1261,13.72,20,8.93,13.75,2.6,92.48,0,14.95,7.52,5,5
"09001055100","09","Connecticut","001","Fairfield County","055100",13.6,83.5,5719,"$195,721",4.23,5.37,11.89,1.77,6.46,1.92,1.57,82.72,8.03,0,4.3,0,0.23,15.37,2.12,1,0.22,0,0,0,0,0,2172,1935,4.08,13.29,6.79,10.91,0,100,0,17.28,0,5,5
"09001055200","09","Connecticut","001","Fairfield County","055200",13.4,81.7,4628,"$250,001",4.8,4.43,12.17,2.12,3.99,0.28,0.48,88.74,4.99,0,3.2,0,0,8.82,0,0,0,0.98,0,0,0,0,1687,1505,7.44,19.34,9.54,10.79,0,99.11,0,11.26,0.890000000000001,5,5
"09001060100","09","Connecticut","001","Fairfield County","060100",12.7,84.9,4457,"$138,438",3.3,26.61,25.53,2.05,4.31,10.06,3.1,80.59,10.03,0,3.68,0,0,13.8,1.37,2.71,0.9,0.39,0,0,0,1.14,1060,952,5.46,18.23,12.64,10.19,0.85,96.98,1.47,19.41,3.02,5,5
"09001060200","09","Connecticut","001","Fairfield County","060200",15.4,87.4,4460,"$119,821",5.92,7.91,18.09,3.63,13.56,3.44,0.13,82.96,5.72,0,3.52,0,1.23,12.13,2.49,1.57,0.71,0.38,0.69,0.81,0,0.76,1574,1527,8.97,13.67,6.42,2.99,2.6,89.01,0,17.04,10.99,5,5
"09001060300","09","Connecticut","001","Fairfield County","060300",10.1,87.7,3976,"$177,600",5.58,6.69,15.37,0.55,4.52,2.1,0.86,91.3,5.23,0,1.48,0,0.68,5.16,0.59,0.48,0.56,0,0,0,0,0,1373,1350,6.3,12.15,8.96,1.68,0,98.83,0,8.7,1.17,5,5
"09001060400","09","Connecticut","001","Fairfield County","060400",10.6,79.7,4361,"$195,833",3.19,5.27,16.81,6.08,3.71,0.82,0.32,97.16,1.38,0,0.37,0,0,8.69,0,0.88,0,0,0,0,0,0,1577,1430,5.24,14.5,9.17,9.32,0.7,97.34,0,2.84,2.66,5,5
"09001060500","09","Connecticut","001","Fairfield County","060500",11.6,87.5,2769,"$183,214",9.64,5.2,13.43,1.43,6.92,1.04,0.87,91.12,4.73,0,2.17,0,0,9.46,0,0.96,0,0,0,0,0,0,865,824,8.01,22.79,12.16,4.74,0,100,0,8.88,0,5,5
"09001060600","09","Connecticut","001","Fairfield County","060600",15,80.7,2388,"$126,118",4.98,4.69,24.29,4.52,3.97,2.81,0.67,88.27,5.28,0.5,3.02,0,0,11.22,2.61,0,0,0,0,1.45,0,0,1140,1033,19.46,15.49,9.84,9.39,8.95,75.53,0,11.73,24.47,5,5
"09001060700","09","Connecticut","001","Fairfield County","060700",14.8,87.8,7902,"$142,656",3.67,34.75,12.24,2.54,5.59,3.5,3.37,86.35,5.5,0.09,2.81,0,0.23,7.62,1.62,1.26,0.99,0.87,0,0,0,0.07,1769,1665,6.61,18.73,15.22,5.88,2.94,89.03,0,13.65,10.97,5,5
"09001060800","09","Connecticut","001","Fairfield County","060800",11.5,84.3,2095,"$151,176",6.49,5.16,12.74,1.58,6.65,2.31,0,93.32,2.58,0,2.96,0,0,8.26,0.66,0.61,0,0.51,0,0,0,0,757,752,13.43,22.2,6.27,0.66,3.3,93.53,0,6.68000000000001,6.47,5,5
"09001060900","09","Connecticut","001","Fairfield County","060900",9,89,2543,"$134,125",5.7,4.84,21.59,1.69,7.99,5.58,0,88.64,4.92,0,5.23,0,0,9.4,1.89,0.38,0.25,2.5,0.21,0,0,0,908,901,4.44,16.13,7.12,0.77,0,98.46,0.89,11.36,1.54000000000001,5,5
"09001061000","09","Connecticut","001","Fairfield County","061000",16.5,80.6,3965,"$73,056",3.68,9.26,18.61,7.59,7.99,6.18,2.14,85.07,7.06,0,2.12,0,1.16,11.42,3.27,0.97,3.38,0.16,0.26,0.18,0,0,1629,1590,32.96,12.25,8.75,2.39,10.99,72.87,1.57,14.93,27.13,5,5
"09001061100","09","Connecticut","001","Fairfield County","061100",8.4,84.8,3942,"$149,792",7.56,5.76,11.75,2.99,6.29,4.13,1.65,89.35,2.49,0,2.51,0,0,10.63,2.99,0,0,0,0.27,0,0,0.27,1303,1303,12.2,21.68,8.44,0,6.68,88.18,0,10.65,11.82,5,5
"09001061200","09","Connecticut","001","Fairfield County","061200",19.1,78.5,2198,"$78,542",6.28,8.01,14.74,9.05,9.05,11.41,1.87,70.97,12.42,0,13.65,0,0.5,20.7,1.86,4.51,0,1.07,0,0,0.39,0,860,807,29.12,20.45,7.71,6.16,2.56,74.19,2.73,29.03,25.81,5,5
"09001061300","09","Connecticut","001","Fairfield County","061300",20.8,77.2,3320,"$60,313",7.95,8.7,10.84,12.38,18.05,5.58,0.87,66.05,6.78,0,23.13,0,0.21,32.95,10.47,3.24,1.64,1.87,2.42,0,0,0.82,1163,1108,39.08,18.56,15.5,4.73,3.53,64.23,4.87,33.95,35.77,5,5
"09001061400","09","Connecticut","001","Fairfield County","061400",21.8,70.3,3043,"$68,879",4.5,12.29,9.63,5.09,8.89,7.97,2.99,60.63,20.7,0,12.39,0.76,1.12,27.28,2.48,4.92,0,0.83,0,0,0,0,1215,1170,39.32,20.66,19.45,3.7,13.09,61.15,3.16,39.37,38.85,5,5
"09001061500","09","Connecticut","001","Fairfield County","061500",19,77.4,4547,"$122,313",5.65,9.08,11.68,8.16,8.44,1.6,0.64,83.77,7.96,0,0.99,0,1.17,7.48,2.09,1.45,0.14,0,0,0,0,0,1860,1671,28.85,23.47,20.54,10.16,0,84.62,0,16.23,15.38,5,5
"09001061600","09","Connecticut","001","Fairfield County","061600",15.9,79.2,5148,"$122,813",8.12,8.2,12.47,1.85,5.41,2.55,0,94.46,3.01,0,0.84,0,0,5.4,0.87,0.34,0,0,0,0,0,0,2225,2072,22.01,24.18,7.97,6.88,0,90.92,0,5.54000000000001,9.08,5,5
"09001070100","09","Connecticut","001","Fairfield County","070100",20.9,75.3,4699,"$70,596",7.62,3.43,18.13,10.64,9.35,8.12,2.45,83.46,8.13,0.3,2.36,0,0,14.79,2.23,2.46,0,0,0,0,0,0,2637,2332,59.22,30.52,20.86,11.57,13.58,30.49,1.5,16.54,69.51,5,5
"09001070200","09","Connecticut","001","Fairfield County","070200",29.4,67.9,4218,"$42,885",8.25,8.01,10.79,19.08,20.35,25.19,35.37,23.16,36.7,1,0.47,0,2.16,33.64,17.1,19.25,0.44,0,0,0,0,1.55,1772,1602,77.4,31.83,16.08,9.59,31.83,15.69,4.37,76.84,84.31,4,4
"09001070300","09","Connecticut","001","Fairfield County","070300",48.3,50.9,1177,"$9,176",10.11,10.45,1.27,67.88,72.05,40.34,30.16,0.68,67.88,0,0,0,0,11.47,16.99,28.36,0,0,0,0,0,0,414,365,98.63,32.11,7.01,11.84,79.23,0,2.47,99.32,100,4,4
"09001070400","09","Connecticut","001","Fairfield County","070400",27.8,70.3,1604,"$29,063",3.37,44.14,8.6,23.02,11.28,12.57,23.25,42.96,13.15,1.62,17.21,0,0,30.17,16.7,4.65,0.65,3.61,0.65,0.71,0,3.16,606,461,46.85,26.25,23.58,23.93,28.88,30.03,3.25,57.04,69.97,5,5
"09001070500","09","Connecticut","001","Fairfield County","070500",36.3,57.8,2149,"$18,333",8.47,16.89,5.21,46.67,35.48,22.49,25.17,14.75,43.42,0,15.36,0,0,28.29,13.81,15.46,0,7.73,0,0,0,0,1062,840,89.17,25.51,29.08,20.9,36.82,7.63,6.19,85.25,92.37,3,3
"09001070600","09","Connecticut","001","Fairfield County","070600",30.3,71.7,2363,"$18,054",3.89,20.44,19.42,31.22,12.2,31.72,31.87,21.54,39.36,0,4.23,0,0.34,20.99,19.18,17.26,0,1.01,0,0,0,1.67,1441,1262,93.9,26.21,26.49,12.42,73.91,4.3,0.79,78.46,95.7,4,4
"09001070900","09","Connecticut","001","Fairfield County","070900",31.8,62.7,2694,"$28,333",5.27,10.5,10.69,36.3,33.29,32.67,35.6,7.35,55.61,0,0.33,0,0.41,23.16,24.04,22.88,0,0,0,0,0,0,968,832,69.11,23.25,25.14,14.05,15.5,21.59,5.41,92.65,78.41,4,4
"09001071000","09","Connecticut","001","Fairfield County","071000",32.4,60.6,3943,"$41,268",11.31,14.08,5.38,24.14,24.96,34.76,38.7,7.05,44.26,0,6.04,0,0.56,29.11,20.58,22.99,0,0.34,0,0,0.31,1.06,1221,1142,73.99,46.57,20.72,6.47,8.11,14.33,15.94,92.95,85.67,4,4
"09001071100","09","Connecticut","001","Fairfield County","071100",31,56.5,4844,"$54,045",4.62,14.35,7.58,21.31,30.38,32.85,42.3,12.1,38.69,0.52,4.34,0,1.07,31.87,21.65,19.22,0.3,0,0,1.75,0,1.56,1609,1330,58.12,13.78,18.13,17.34,7.96,22.68,6.17,87.9,77.32,4,4
"09001071200","09","Connecticut","001","Fairfield County","071200",34.1,63,5602,"$32,917",8.18,8.12,7.87,30.48,29.43,26.05,36.92,5.73,51.3,0,4.84,0,0.2,33.04,21.33,21.25,0.54,0.58,0,0,0,0.25,2041,1716,80.48,31.42,21.05,15.92,26.7,16.95,6.18,94.27,83.05,4,3
"09001071300","09","Connecticut","001","Fairfield County","071300",34.5,56.6,3350,"$25,729",10.93,17.01,5.34,38.44,32.63,34.76,36.39,11.37,47.28,0,1.13,1.16,0,32.75,20.73,23.76,0,0.47,0,0,0,0,1462,1177,88.19,41.85,29.54,19.49,43.57,7.87,10.88,88.63,92.13,4,3
"09001071400","09","Connecticut","001","Fairfield County","071400",35,52.3,3969,"$41,025",5.09,13.96,4.94,26.98,33.36,37.38,16.3,25.45,49.31,0,1.03,0,4.91,47.92,31.78,31.43,1.14,0,0,0.61,0,0,1403,1136,82.57,32.45,28.33,19.03,7.98,15.32,13.38,74.55,84.68,4,4
"09001071600","09","Connecticut","001","Fairfield County","071600",41.4,50.8,2526,"$16,675",11.4,16.59,2.85,72.96,64.45,35.68,33.29,7.01,57.17,0,0.08,0,0,12.71,4.82,10.86,0,0,0,0,0,0,851,768,96.35,35.04,30.13,9.75,45.83,9.17,8.07,92.99,90.83,3,3
"09001071900","09","Connecticut","001","Fairfield County","071900",31.2,55.1,4965,"$34,738",4.39,11.38,4.43,20.86,19.45,30.93,36.58,15.59,41.75,0,1.33,0,0.54,31.96,24.5,20.03,0,0,0,0.53,0,0,1696,1445,77.72,22.41,30.56,14.8,28.24,21.82,7.4,84.41,78.18,4,4
"09001072000","09","Connecticut","001","Fairfield County","072000",28.4,55.4,3657,"$54,576",7.36,10.12,8.59,16.04,18.19,28.36,31.91,15.61,41.89,0,3.12,0,2.71,35.55,16.97,17.18,0,0,0,0.41,0,0,1369,1226,52.53,29.58,12.32,10.45,18.26,45.14,8.48,84.39,54.86,4,4
"09001072100","09","Connecticut","001","Fairfield County","072100",23.6,75.3,5187,"$49,432",5.63,12.88,17.33,11.1,13.3,19.69,9,52.48,32.6,0.33,4.3,0,0,32.1,10.56,13.3,0.29,0,0,0,0,0.14,2610,2376,52.74,23.06,19.94,8.97,33.87,32.72,1.73,47.52,67.28,5,5
"09001072200","09","Connecticut","001","Fairfield County","072200",24.2,75.5,4086,"$52,012",5.04,9.1,20.85,16.67,20.5,25.2,22.42,39.35,29,0.22,7.12,0.2,0,37.03,13.84,12.09,1.03,0.31,0,0.77,0,0.26,1806,1532,45.76,19,12.62,15.17,35.22,37.26,4.37,60.65,62.74,5,4
"09001072300","09","Connecticut","001","Fairfield County","072300",26.6,66,6007,"$75,909",5.91,8.64,10.64,13.64,15.13,23.09,19.59,29.73,46.48,0,2.41,0,0.93,43.27,15.43,21.67,0.07,0,0,0,0,0,1880,1692,45.33,27.7,12.3,10,7.87,40.85,4.96,70.27,59.15,4,4
"09001072400","09","Connecticut","001","Fairfield County","072400",26.2,71.5,2724,"$50,031",8.96,7.67,8.26,10.48,23.76,16.31,23.94,17.22,51.21,0,5.18,0,1.95,36.23,6.79,15.69,0,0,0,1.73,0,0,969,825,40.97,36.71,11.33,14.86,7.43,68.01,5.45,82.78,31.99,5,5
"09001072500","09","Connecticut","001","Fairfield County","072500",21.4,72.5,6226,"$64,038",4.08,9.85,13.14,9.18,14.13,15.17,28.4,43.38,25.28,0,0.51,0,2.43,36.46,11.82,8.51,1.31,0,0,0,0,2.48,2350,2208,29.89,13.58,13.5,6.04,11.87,65.66,5.39,56.62,34.34,5,4
"09001072600","09","Connecticut","001","Fairfield County","072600",21.1,73.7,8010,"$61,190",3.17,23.92,13.66,11.65,9.42,16.21,20.1,59.31,15.17,0.02,3.6,0,0,27.77,12.98,5.39,0.72,0.13,0.09,1.7,0,1.77,3026,2728,27.2,12.19,17.64,9.85,26.31,56.68,4.77,40.69,43.32,5,4
"09001072700","09","Connecticut","001","Fairfield County","072700",20,69.6,3843,"$79,848",5.8,12.13,14.21,6.42,11.16,8.77,38.36,24.77,29.2,3.17,1.93,0,0.31,19,11.85,11.24,0,0,0,0.61,0,0,1350,1308,17.43,16.18,4.7,3.11,5.33,87.41,3.9,75.23,12.59,5,5
"09001072800","09","Connecticut","001","Fairfield County","072800",29.7,71.9,5252,"$44,375",8.43,8.8,9.56,16.41,38.21,12.91,56.76,6.99,30.5,0.23,0,0,0,22.11,6.94,7.76,0,0,0,0,0,0,1921,1701,39.92,26.36,12.35,11.45,17.7,60.23,5.7,93.01,39.77,5,4
"09001072900","09","Connecticut","001","Fairfield County","072900",24.3,67.5,4900,"$56,607",7.37,13.06,10.78,12.04,22.12,17.23,49.33,15.98,29.55,0,2.39,0,0.73,30.98,8.41,9.23,0,0.42,0,0,0,0,1622,1510,26.16,22.53,14.03,6.91,5.43,69.73,4.04,84.02,30.27,5,4
"09001073000","09","Connecticut","001","Fairfield County","073000",25.6,67.9,1865,"$63,292",8.47,8.95,11.21,17.18,25.89,11.49,28.85,26.27,36.19,0,4.45,0,1.5,20.27,5.92,9.72,0.35,0,0,0,0,0,680,591,25.55,28.14,6.58,13.09,1.91,66.47,0.68,73.73,33.53,5,4
"09001073100","09","Connecticut","001","Fairfield County","073100",26.8,69.7,5603,"$36,864",6.01,5.96,17.13,21.53,24.99,18.18,42.57,22.58,31.23,0,1.55,0,0,18.31,10.16,9.49,0,0,0,0,0,0,2502,2293,55.52,16.95,15.65,8.35,24.98,45.2,3.53,77.42,54.8,4,4
"09001073200","09","Connecticut","001","Fairfield County","073200",24.8,63.9,2555,"$42,047",5.48,14.21,16.52,14.21,28.86,20.34,28.57,24.27,31.04,0.35,15.42,0,0,34.56,26.57,8.99,8.45,0,0,5.84,0,0.21,1213,1133,24.54,14.31,13.48,6.6,29.1,25.72,6.53,75.73,74.28,4,3
"09001073300","09","Connecticut","001","Fairfield County","073300",30.7,66.5,3444,"$47,651",7.4,11.56,7.72,14.08,33.36,25.86,40.97,13.79,41.64,0,3.6,0,0,29.99,18.59,17.03,0,3.89,0,0,0,0.5,1461,1259,67.59,19.45,19.29,13.83,30.05,30.46,7.78,86.21,69.54,5,5
"09001073400","09","Connecticut","001","Fairfield County","073400",30.5,65.2,4433,"$49,098",6.05,13.15,8.78,14.7,31.71,26.77,33.93,12.59,49.18,0,2.1,0,0,30.79,14.65,20.77,0.22,0,0,0,0,0,1590,1372,56.63,22.41,10.25,13.71,8.74,37.8,5.25,87.41,62.2,5,5
"09001073500","09","Connecticut","001","Fairfield County","073500",34.7,57.8,3290,"$38,542",12.71,11.73,6.99,22.28,34.75,31.76,38.48,1.19,55.96,0,0,0,0.43,30.03,24.43,31.27,0,0,0,0,0,0,1287,1105,75.48,39.64,23.09,14.14,11.27,19.43,8.24,98.81,80.57,4,4
"09001073600","09","Connecticut","001","Fairfield County","073600",36.7,55.3,2646,"$32,321",9.11,10.36,5.1,34.69,43.71,44.35,32.12,3.17,62.55,0,0.76,0,0.76,24,21.22,30.15,0,0,0,0,0,0,844,707,74.82,28,21.41,16.23,4.98,13.98,10.04,96.83,86.02,4,3
"09001073700","09","Connecticut","001","Fairfield County","073700",32.6,64.7,4880,"$34,424",7.89,9.73,10.14,27.34,28.63,28.24,43.22,6.95,46.68,0.04,0.72,0.2,0.8,22.48,18.18,15.55,1.16,0,0,0,0,1.05,2000,1617,64.81,31.49,28.43,19.15,18.85,20.6,6.25,93.05,79.4,4,4
"09001073800","09","Connecticut","001","Fairfield County","073800",35.5,58.9,2520,"$25,625",9.01,13.73,5.16,35.99,30.94,26.72,33.65,2.74,56.39,0,4.4,0,0,27.42,20.17,26.78,0,1.35,0,0,0,0,829,724,83.56,32.41,27.19,12.67,14.23,12.42,8.98,97.26,87.58,5,4
"09001073900","09","Connecticut","001","Fairfield County","073900",35.8,59.6,3603,"$30,905",12.46,9.05,7.83,34.56,35.71,34.27,29.84,1.28,64.31,0.22,2.16,0,0,21.23,21.97,27.58,0,0,0,0,0,0,1402,1179,80.92,40.4,30.35,15.91,26.46,10.77,7.12,98.72,89.23,3,3
"09001074000","09","Connecticut","001","Fairfield County","074000",36.3,68.8,1749,"$29,130",7.89,10.52,7.72,40.14,38.38,27.77,39.74,1.6,55.12,0,3.54,0,0,13.15,16.88,17.38,0,0,0,1.37,0,0,688,628,79.62,27.25,17.84,8.72,17.44,27.62,2.23,98.4,72.38,4,4
"09001074300","09","Connecticut","001","Fairfield County","074300",31.8,59.9,4272,"$36,309",8.47,11.73,6.98,28.96,23.68,26.12,47.94,4.07,43.89,0,2.25,0,0.26,24.02,14.45,16.24,0.69,0,0,0.97,0,0,1751,1453,66.55,34.42,28.34,17.02,12.05,20.39,6.13,95.93,79.61,4,4
"09001074400","09","Connecticut","001","Fairfield County","074400",32.8,63.7,4526,"$37,524",8.24,11.14,8.48,28.09,32.24,15.69,51.15,6.23,38.64,0,1.99,0,1.26,16.11,18.63,16.73,0.39,0,0,0,0,0,1747,1433,74.39,32.42,28.02,17.97,9.67,18.15,7.05,93.77,81.85,4,4
"09001080100","09","Connecticut","001","Fairfield County","080100",22.2,70,4649,"$60,900",5.05,9.92,13.92,15.73,13.86,16.06,18.05,42.33,26.22,1.89,9.31,0,0,25.02,17.36,8.18,3.6,0,1.52,0,0,0.52,1988,1826,23.6,19.85,6.01,8.15,12.73,58.85,1.7,57.67,41.15,4,4
"09001080200","09","Connecticut","001","Fairfield County","080200",24.4,74.3,4328,"$50,686",4.9,7.9,12.45,19.89,22.38,16.6,24.08,40.39,31.93,0,3.05,0,0,18.28,9.38,8.31,0.41,0,0,1.29,0,0.7,1794,1738,36.31,18.68,9.02,3.12,3.29,62.65,2.82,59.61,37.35,4,4
"09001080400","09","Connecticut","001","Fairfield County","080400",26.6,75.2,5645,"$38,212",4.02,11.34,15.77,15.94,31.15,17.5,48.15,19.88,24.34,3.65,3.21,0,0,13.23,3.13,4.02,0,0,0,0,0.3,0,2458,2077,42.03,16.75,6.84,15.5,0,69.57,0.91,80.12,30.43,5,4
"09001080500","09","Connecticut","001","Fairfield County","080500",15.6,81.1,3105,"$73,889",1.96,6.67,23.83,12.14,8.96,5.52,1,92.82,5.06,0,1.13,0,0,4.41,0.49,0.79,0,0,0,0,0,0,1556,1418,11,7.29,4.22,8.87,7.01,88.88,1.06,7.18000000000001,11.12,5,5
"09001080600","09","Connecticut","001","Fairfield County","080600",18,74.2,2313,"$58,347",7.05,7.65,18.07,9.3,9.46,5.21,14.18,65.46,15.95,0,0.69,0,0,15.65,2.68,2.14,1.35,0.42,0,0,0,0,1139,1121,37.29,23.89,21.08,1.58,32.4,60.23,0.62,34.54,39.77,5,5
"09001080700","09","Connecticut","001","Fairfield County","080700",21,79.5,2140,"$47,619",7.34,4.81,18.83,14.23,9.23,12.09,14.21,72.43,8.88,0,2.57,0,0,11.82,2.96,2.57,0.2,0,0,0,0,0,963,878,44.42,30.27,8.15,8.83,19.52,57.22,3.3,27.57,42.78,5,4
"09001080800","09","Connecticut","001","Fairfield County","080800",14.5,82.5,4935,"$84,120",4.78,6.52,14.14,2.42,7.3,3.13,8.19,79.23,8.09,0.16,2.11,0,0,13.9,1.85,1.83,0.55,0,0.43,0,0,0,1916,1890,10.21,15.93,5.31,1.36,7.57,85.28,0,20.77,14.72,5,5
"09001080900","09","Connecticut","001","Fairfield County","080900",17.6,78.7,5155,"$82,905",3.57,9.6,14.26,3.18,9.34,8.59,10.81,69.95,15.19,0.27,1.84,0.72,0.48,19.13,6.05,5.05,1.27,0,0,0.4,0,0,2028,1884,17.73,13.59,6.99,7.1,6.66,86.49,2.12,30.05,13.51,5,5
"09001081000","09","Connecticut","001","Fairfield County","081000",18.7,79.7,4442,"$68,516",3.49,8.37,19.43,5.15,16.03,8.88,10.81,71.97,7.95,0,4.5,0,0,14.23,5.77,1.52,1.98,0.49,0,0.14,0,0,1873,1697,10.55,9.03,5.91,9.4,4.16,81.47,0,28.03,18.53,5,5
"09001081100","09","Connecticut","001","Fairfield County","081100",13.4,85.1,4870,"$96,417",2.44,9.67,21.87,4.11,10.11,7.68,7.37,82.24,9.16,0,0.84,0,0,12.61,4.86,1.92,0.38,0,0,0,0,0,1874,1791,2.9,13.74,2.18,4.43,0.48,98.51,0.89,17.76,1.48999999999999,5,5
"09001081200","09","Connecticut","001","Fairfield County","081200",16,84.3,5532,"$99,953",2.89,8.26,16.2,5.39,12.23,5.46,9.24,75.47,10.76,0,2.73,0,0.05,8.66,1.64,1.53,0.24,0,0,0,0,0,2097,1946,8.38,11.02,5.69,7.2,0.91,97.52,0,24.53,2.48,5,5
"09001081300","09","Connecticut","001","Fairfield County","081300",11.9,86.9,5186,"$73,661",2.89,2.47,40.65,5.56,3.65,4.68,3.03,82.78,10.95,0,1.21,0,0,9.6,0.75,0.52,0.69,0,0,0,0,0,2426,2274,14.51,7.35,4.02,6.27,7.25,73.74,0.84,17.22,26.26,5,5
"09001090100","09","Connecticut","001","Fairfield County","090100",13.6,85.2,3421,"$130,694",5.82,4.33,19.35,1.11,6.44,3.81,2.37,86.03,4.76,0,5.7,0,0.88,13.86,3.61,0.93,0.31,0,0,0,0,1.02,1205,1165,14.08,20.18,5.72,3.32,8.88,88.8,0,13.97,11.2,5,5
"09001090200","09","Connecticut","001","Fairfield County","090200",13.7,86.1,8576,"$108,125",3.84,9.05,20.55,1.19,12.79,6.72,5.08,79.96,7.45,0,6.84,0,0,14.24,4.12,1.6,0.69,0,0,0,0,0,2797,2745,7.83,9.75,5.06,1.86,1.14,93.31,1.46,20.04,6.69,5,5
"09001090300","09","Connecticut","001","Fairfield County","090300",13.4,85.4,4649,"$111,102",3.46,8.45,17.21,2.2,5.66,5.87,0.69,84.77,9.98,0,3.36,0,0,9.79,1.8,0.82,0.65,0.2,0,0,0.25,0,1579,1502,6.46,17.67,6.09,4.88,0,98.86,0,15.23,1.14,5,5
"09001090400","09","Connecticut","001","Fairfield County","090400",18.6,76.1,6846,"$101,134",7.68,8.88,16.96,2.51,15.12,5.65,9.13,68.7,13.42,0.98,4.53,0,0,11.55,3.39,1.25,0.46,0.4,0,0,0,2.01,2359,2215,25.96,27.73,13.69,6.1,19.54,76.22,0.86,31.3,23.78,5,5
"09001090500","09","Connecticut","001","Fairfield County","090500",13.8,83.9,4475,"$109,844",5.3,5.77,19.98,1.7,13.27,7,2.08,79.58,8.94,0,5.45,0,1.18,14.06,1.62,2.83,0.33,0.21,0,0,0,0,1647,1605,6.17,16.75,7.14,2.55,1.09,95.39,0,20.42,4.61,5,5
"09001090600","09","Connecticut","001","Fairfield County","090600",14.9,84.8,3245,"$100,625",4.81,10.23,20.92,4.87,6.46,8.39,0.99,88.17,1.82,0.18,6.47,0,1.45,12.45,6.89,0.23,1.46,0.49,0.94,0,0,0.39,1276,1161,18.78,13.34,5.71,9.01,2.9,84.01,0.09,11.83,15.99,5,5
"09001090700","09","Connecticut","001","Fairfield County","090700",12,85.7,5265,"$166,328",3.53,6.72,15.18,1.86,3.76,1.99,1.67,81.77,9.48,0,5.81,0,0,10.54,1.03,0.32,0.61,0.18,0,0.35,0,0,1671,1647,5.95,13.12,2.79,1.44,0,99.34,0,18.23,0.659999999999997,5,5
"09001100100","09","Connecticut","001","Fairfield County","100100",16.7,82.3,6033,"$114,706",4.41,5.24,12.3,4.21,11.21,3.58,0.41,89.21,5.07,0,2.87,0,0,5.72,0,0.24,0,0,0,0,0,0,2178,2114,14.9,15.46,5.11,2.94,0,82,0,10.79,18,5,5
"09001100200","09","Connecticut","001","Fairfield County","100200",11.9,84.8,7309,"$112,156",4.6,6.69,15.26,2.6,6.27,6.2,0.1,85.25,4.41,0,6.9,0,0,10.25,2.64,0.6,0,1.12,0,0,0,0,2589,2535,2.92,11.56,4.86,2.09,0.62,96.87,0.43,14.75,3.13,5,5
"09001100300","09","Connecticut","001","Fairfield County","100300",16,84,6442,"$113,567",4.3,8.88,10.15,4.04,10.07,3.99,1.54,91.87,4.3,0.31,1.41,0,0,9.8,0,0.36,0.28,0,0,0,0,0,2451,2195,8.88,13.82,1.88,10.44,0,93.64,0.59,8.13,6.36,5,5
"09001105100","09","Connecticut","001","Fairfield County","105100",12.1,84,4044,"$134,960",1.95,4.85,16.44,4.32,3.32,3.37,0.57,92.95,4.45,0,2.03,0,0,11.62,1.73,1.89,0,0,0.43,0,0,0,1531,1446,3.04,9.58,9.62,5.55,0,99.41,0.21,7.05,0.590000000000003,5,5
"09001105200","09","Connecticut","001","Fairfield County","105200",13,81.9,3547,"$121,964",6.26,6.57,17.31,4.26,4.81,9.8,0,87.85,5.47,0,5.07,0,0,15.25,1.96,2.41,0.3,0,0,0,0,0,1253,1226,8.16,14.33,3.53,2.15,0,98.32,0,12.15,1.68000000000001,5,5
"09001110100","09","Connecticut","001","Fairfield County","110100",24.4,68.3,2407,"$56,563",3.03,10.26,13.09,22.35,17.22,10.09,0.79,86.5,9.02,0,2.66,0,0.29,13.29,5.53,3.68,2.27,0.86,0,0,0,0,1229,1121,71.19,11.55,19.34,8.79,27.18,24.25,0,13.5,75.75,5,5
